isp-api  | [REQ] GET /v1/catalogos/motivos-reagenda rid=70ca2375-ff51-4be6-92c9-126ba13f1be2
isp-api  | [RES] GET /v1/catalogos/motivos-reagenda -> 200 23.6ms rid=70ca2375-ff51-4be6-92c9-126ba13f1be2
isp-api  | [REQ] GET /v1/catalogos/motivos_reagenda/items?soloActivos=true rid=17f2316c-8014-456b-881c-c4350566f934
isp-api  | [RES] GET /v1/catalogos/motivos_reagenda/items?soloActivos=true -> 200 2.3ms rid=17f2316c-8014-456b-881c-c4350566f934
isp-api  | [REQ] GET /v1/catalogos/motivos-reagenda rid=8c3e4c5e-81d5-44c6-b9f9-3221026a32a9
isp-api  | [RES] GET /v1/catalogos/motivos-reagenda -> 200 2.6ms rid=8c3e4c5e-81d5-44c6-b9f9-3221026a32a9
isp-api  | [REQ] GET /v1/catalogos/motivos_reagenda/items?soloActivos=true rid=c0956727-91ed-4abb-9b38-beafa1a4a639
isp-api  | [RES] GET /v1/catalogos/motivos_reagenda/items?soloActivos=true -> 200 2.4ms rid=c0956727-91ed-4abb-9b38-beafa1a4a639
isp-api  | [REQ] GET /v1/admin/catalogos/motivos_reagenda/items rid=add72d87-4403-46a0-ad8a-df88fe14c491
isp-api  | [RES] GET /v1/admin/catalogos/motivos_reagenda/items -> 200 6.2ms rid=add72d87-4403-46a0-ad8a-df88fe14c491
isp-api  | [REQ] POST /v1/admin/catalogos/motivos_reagenda/items rid=de32d86b-e331-4b24-ace1-e3764d930c10
isp-api  | [RES] POST /v1/admin/catalogos/motivos_reagenda/items -> 201 9.0ms rid=de32d86b-e331-4b24-ace1-e3764d930c10
isp-api  | [REQ] GET /v1/materiales rid=cb89cfc4-3f3b-4774-80c0-461919a12332
isp-api  | [RES] GET /v1/materiales -> 200 4.1ms rid=cb89cfc4-3f3b-4774-80c0-461919a12332
isp-api  | [REQ] POST /v1/agenda/ordenes/MAN-20250919185311/asignar rid=bbad3ea2-21f4-4cb4-88b3-23b47c738842
isp-api  | [32m[Nest] 1  - [39m09/19/2025, 11:53:11 PM [32m    LOG[39m [38;5;3m[AgendaService] [39m[32m[ASIGNAR] MAN-20250919185311 -> {"ok":true,"orden":[{"codigo":"MAN-20250919185311","estado":"agendada","agendadoPara":"2025-09-19","turno":"am","agendadaAt":"2025-09-19T23:53:11.409Z","tecnicoId":"a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec"}]}[39m
isp-api  | [RES] POST /v1/agenda/ordenes/MAN-20250919185311/asignar -> 200 6.1ms rid=bbad3ea2-21f4-4cb4-88b3-23b47c738842
isp-api  | [REQ] GET /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/pendientes rid=7e7f6fbf-298d-4564-b211-52a59438e7c9
isp-api  | [RES] GET /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/pendientes -> 200 7.2ms rid=7e7f6fbf-298d-4564-b211-52a59438e7c9
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/MAN-20250919185311/iniciar rid=b2b0aa32-d863-4d43-856c-b05895f8035d
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/MAN-20250919185311/iniciar -> 200 7.0ms rid=b2b0aa32-d863-4d43-856c-b05895f8035d
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/MAN-20250919185311/cerrar rid=ec160f3a-5dd8-4ad3-a422-1b01349d5104
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/MAN-20250919185311/cerrar -> 200 17.8ms rid=ec160f3a-5dd8-4ad3-a422-1b01349d5104
isp-api  | [REQ] GET /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/pendientes rid=4c33714c-616f-42bd-bd16-8ce5d8069e38
isp-api  | [RES] GET /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/pendientes -> 200 5.3ms rid=4c33714c-616f-42bd-bd16-8ce5d8069e38
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/TEK-20250919185312/iniciar rid=a2e48053-8731-4cd8-82fa-ee06a44ed3f2
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/TEK-20250919185312/iniciar -> 200 8.4ms rid=a2e48053-8731-4cd8-82fa-ee06a44ed3f2
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/TEK-20250919185312/cerrar rid=70aac1c8-0089-4031-a087-13b90e9278cb
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/TEK-20250919185312/cerrar -> 200 7.2ms rid=70aac1c8-0089-4031-a087-13b90e9278cb
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/IDEM-20250919235314-27860/cerrar rid=358a762f-ba4d-4269-bb84-97c475e5fbf0
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/IDEM-20250919235314-27860/cerrar -> 403 1.4ms rid=358a762f-ba4d-4269-bb84-97c475e5fbf0
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/IDEM-20250919235314-27860/cerrar rid=439b1bb3-1ea8-4992-bb1f-49da60dce8d2
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/IDEM-20250919235314-27860/cerrar -> 403 0.8ms rid=439b1bb3-1ea8-4992-bb1f-49da60dce8d2
isp-api  | [REQ] GET /v1/catalogos/motivos-reagenda rid=47af35e9-d8a2-4907-88f1-2f49a389743e
isp-api  | [RES] GET /v1/catalogos/motivos-reagenda -> 200 2.4ms rid=47af35e9-d8a2-4907-88f1-2f49a389743e
isp-api  | [REQ] GET /v1/catalogos/motivos_reagenda/items?soloActivos=true rid=877ab771-5c28-4696-90bb-3cda5ede5f1c
isp-api  | [RES] GET /v1/catalogos/motivos_reagenda/items?soloActivos=true -> 200 2.5ms rid=877ab771-5c28-4696-90bb-3cda5ede5f1c
isp-api  | [REQ] GET /v1/catalogos/motivos-reagenda rid=ecaa7aca-8438-448d-a506-7086b5398602
isp-api  | [RES] GET /v1/catalogos/motivos-reagenda -> 200 2.2ms rid=ecaa7aca-8438-448d-a506-7086b5398602
isp-api  | [REQ] GET /v1/catalogos/motivos_reagenda/items?soloActivos=true rid=f26651fa-75d8-4bab-bb42-22569f8edd7e
isp-api  | [RES] GET /v1/catalogos/motivos_reagenda/items?soloActivos=true -> 200 2.6ms rid=f26651fa-75d8-4bab-bb42-22569f8edd7e
isp-api  | [REQ] GET /v1/admin/catalogos/motivos_reagenda/items rid=3cc672e6-1d17-4954-9bce-0eb71079399b
isp-api  | [RES] GET /v1/admin/catalogos/motivos_reagenda/items -> 200 4.3ms rid=3cc672e6-1d17-4954-9bce-0eb71079399b
isp-api  | [REQ] POST /v1/admin/catalogos/motivos_reagenda/items rid=6295ecbb-1577-43d5-9ea8-675123f3565e
isp-api  | [RES] POST /v1/admin/catalogos/motivos_reagenda/items -> 201 5.5ms rid=6295ecbb-1577-43d5-9ea8-675123f3565e
isp-api  | [REQ] GET /v1/materiales rid=0bdd320c-47d1-45ad-b1bf-b7171ef39f9b
isp-api  | [RES] GET /v1/materiales -> 200 3.0ms rid=0bdd320c-47d1-45ad-b1bf-b7171ef39f9b
isp-api  | [REQ] POST /v1/agenda/ordenes/MAN-20250919185320/asignar rid=805bc417-00cd-4a0e-9b6e-a9ff4b585ef7
isp-api  | [32m[Nest] 1  - [39m09/19/2025, 11:53:21 PM [32m    LOG[39m [38;5;3m[AgendaService] [39m[32m[ASIGNAR] MAN-20250919185320 -> {"ok":true,"orden":[{"codigo":"MAN-20250919185320","estado":"agendada","agendadoPara":"2025-09-19","turno":"am","agendadaAt":"2025-09-19T23:53:21.008Z","tecnicoId":"a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec"}]}[39m
isp-api  | [RES] POST /v1/agenda/ordenes/MAN-20250919185320/asignar -> 200 4.0ms rid=805bc417-00cd-4a0e-9b6e-a9ff4b585ef7
isp-api  | [REQ] GET /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/pendientes rid=d5e71c2c-45d5-4dd1-9250-7bba2aaf5d4b
isp-api  | [RES] GET /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/pendientes -> 200 4.5ms rid=d5e71c2c-45d5-4dd1-9250-7bba2aaf5d4b
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/MAN-20250919185320/iniciar rid=7b4f4db9-c27e-48be-937c-77c7aadb9a6c
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/MAN-20250919185320/iniciar -> 200 6.1ms rid=7b4f4db9-c27e-48be-937c-77c7aadb9a6c
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/MAN-20250919185320/cerrar rid=9cbe9e7e-a621-4ff7-a896-410d7b2bbf54
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/MAN-20250919185320/cerrar -> 200 13.8ms rid=9cbe9e7e-a621-4ff7-a896-410d7b2bbf54
isp-api  | [REQ] GET /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/pendientes rid=e71c7211-624d-491a-8a34-e020d6d8f767
isp-api  | [RES] GET /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/pendientes -> 200 5.4ms rid=e71c7211-624d-491a-8a34-e020d6d8f767
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/TEK-20250919185322/iniciar rid=964591e2-6d74-4e10-9c55-6cb21dc761c3
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/TEK-20250919185322/iniciar -> 200 6.1ms rid=964591e2-6d74-4e10-9c55-6cb21dc761c3
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/TEK-20250919185322/cerrar rid=ad073ca5-8dfd-4ad2-9ad2-1738f55bf785
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/TEK-20250919185322/cerrar -> 200 5.8ms rid=ad073ca5-8dfd-4ad2-9ad2-1738f55bf785
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/IDEM-20250919235324-12624/cerrar rid=8a6ec93e-6238-4951-a783-4ccba4a2d206
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/IDEM-20250919235324-12624/cerrar -> 403 1.1ms rid=8a6ec93e-6238-4951-a783-4ccba4a2d206
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/IDEM-20250919235324-12624/cerrar rid=a59f247f-685e-4f59-9207-84db1e2c4c73
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/IDEM-20250919235324-12624/cerrar -> 403 0.9ms rid=a59f247f-685e-4f59-9207-84db1e2c4c73
isp-api  | [REQ] GET /v1/catalogos/motivos-reagenda rid=9ba75f18-dd88-4d5f-9e7d-f2fa2caeeb31
isp-api  | [RES] GET /v1/catalogos/motivos-reagenda -> 200 18.0ms rid=9ba75f18-dd88-4d5f-9e7d-f2fa2caeeb31
isp-api  | [REQ] GET /v1/catalogos/motivos_reagenda/items?soloActivos=true rid=6dd6bf69-8080-4364-aa9b-d39ae3f1c5dd
isp-api  | [RES] GET /v1/catalogos/motivos_reagenda/items?soloActivos=true -> 200 2.1ms rid=6dd6bf69-8080-4364-aa9b-d39ae3f1c5dd
isp-api  | [REQ] GET /v1/catalogos/motivos-reagenda rid=c221ba6b-317d-42f4-a159-dfeb6a46ce8e
isp-api  | [RES] GET /v1/catalogos/motivos-reagenda -> 200 2.3ms rid=c221ba6b-317d-42f4-a159-dfeb6a46ce8e
isp-api  | [REQ] GET /v1/catalogos/motivos_reagenda/items?soloActivos=true rid=0874d161-c6f4-4729-820f-795c10f95483
isp-api  | [RES] GET /v1/catalogos/motivos_reagenda/items?soloActivos=true -> 200 2.8ms rid=0874d161-c6f4-4729-820f-795c10f95483
isp-api  | [REQ] GET /v1/admin/catalogos/motivos_reagenda/items rid=e80520cc-b82e-4b32-b71f-7eab32df67ef
isp-api  | [RES] GET /v1/admin/catalogos/motivos_reagenda/items -> 200 5.9ms rid=e80520cc-b82e-4b32-b71f-7eab32df67ef
isp-api  | [REQ] POST /v1/admin/catalogos/motivos_reagenda/items rid=390f1ddc-7c7d-48a2-851a-d9fedbd12674
isp-api  | [RES] POST /v1/admin/catalogos/motivos_reagenda/items -> 201 7.7ms rid=390f1ddc-7c7d-48a2-851a-d9fedbd12674
isp-api  | [REQ] GET /v1/materiales rid=fc4481a4-2a9c-4d2e-93bf-c51a1f388253
isp-api  | [RES] GET /v1/materiales -> 200 3.7ms rid=fc4481a4-2a9c-4d2e-93bf-c51a1f388253
isp-api  | [REQ] POST /v1/agenda/ordenes/MAN-20250919185650/asignar rid=a9b1d305-9873-40d7-9009-30f021a6df62
isp-api  | [32m[Nest] 1  - [39m09/19/2025, 11:56:51 PM [32m    LOG[39m [38;5;3m[AgendaService] [39m[32m[ASIGNAR] MAN-20250919185650 -> {"ok":true,"orden":[{"codigo":"MAN-20250919185650","estado":"agendada","agendadoPara":"2025-09-19","turno":"am","agendadaAt":"2025-09-19T23:56:51.016Z","tecnicoId":"a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec"}]}[39m
isp-api  | [RES] POST /v1/agenda/ordenes/MAN-20250919185650/asignar -> 200 6.7ms rid=a9b1d305-9873-40d7-9009-30f021a6df62
isp-api  | [REQ] GET /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/pendientes rid=add276fb-ba1d-4cd7-8c9f-9d6a21304457
isp-api  | [RES] GET /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/pendientes -> 200 8.5ms rid=add276fb-ba1d-4cd7-8c9f-9d6a21304457
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/MAN-20250919185650/iniciar rid=cdb8961c-e67e-4963-b030-470955c2ca2c
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/MAN-20250919185650/iniciar -> 200 5.4ms rid=cdb8961c-e67e-4963-b030-470955c2ca2c
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/MAN-20250919185650/cerrar rid=04ecbce5-9aad-417b-bbf7-1eadec493bfd
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/MAN-20250919185650/cerrar -> 200 14.1ms rid=04ecbce5-9aad-417b-bbf7-1eadec493bfd
isp-api  | [REQ] GET /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/pendientes rid=6f9d6734-2e85-46ae-b10e-0536d438bf69
isp-api  | [RES] GET /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/pendientes -> 200 5.5ms rid=6f9d6734-2e85-46ae-b10e-0536d438bf69
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/TEK-20250919185652/iniciar rid=e2c41831-008c-45d0-aebb-7cee2849d46c
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/TEK-20250919185652/iniciar -> 200 9.9ms rid=e2c41831-008c-45d0-aebb-7cee2849d46c
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/TEK-20250919185652/cerrar rid=2d448554-6d54-42a1-a24b-6fe7846f7104
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/TEK-20250919185652/cerrar -> 200 5.2ms rid=2d448554-6d54-42a1-a24b-6fe7846f7104
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/IDEM-20250919235654-2424/cerrar rid=48c41443-5d8e-4f77-b485-b9f49e8bc17f
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/IDEM-20250919235654-2424/cerrar -> 403 0.9ms rid=48c41443-5d8e-4f77-b485-b9f49e8bc17f
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/IDEM-20250919235654-2424/cerrar rid=1a299dc5-66fc-48cf-854b-6ac45b2d0fd2
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/IDEM-20250919235654-2424/cerrar -> 403 0.8ms rid=1a299dc5-66fc-48cf-854b-6ac45b2d0fd2
isp-api  | [REQ] GET /v1/catalogos/motivos-reagenda rid=beb0ce9b-a6fb-4edd-aea8-d4d3162ce1d4
isp-api  | [RES] GET /v1/catalogos/motivos-reagenda -> 200 2.4ms rid=beb0ce9b-a6fb-4edd-aea8-d4d3162ce1d4
isp-api  | [REQ] GET /v1/catalogos/motivos_reagenda/items?soloActivos=true rid=ab36298e-0fc6-47c8-9e8d-7b115517d036
isp-api  | [RES] GET /v1/catalogos/motivos_reagenda/items?soloActivos=true -> 200 2.0ms rid=ab36298e-0fc6-47c8-9e8d-7b115517d036
isp-api  | [REQ] GET /v1/catalogos/motivos-reagenda rid=1fa1c891-9d23-482c-b0c3-fc9fa7dc0713
isp-api  | [RES] GET /v1/catalogos/motivos-reagenda -> 200 2.2ms rid=1fa1c891-9d23-482c-b0c3-fc9fa7dc0713
isp-api  | [REQ] GET /v1/catalogos/motivos_reagenda/items?soloActivos=true rid=42bff1f9-ab5c-4286-92b8-0d6b6c89a228
isp-api  | [RES] GET /v1/catalogos/motivos_reagenda/items?soloActivos=true -> 200 2.3ms rid=42bff1f9-ab5c-4286-92b8-0d6b6c89a228
isp-api  | [REQ] GET /v1/admin/catalogos/motivos_reagenda/items rid=d8f1d4de-582d-4957-8598-ac8a1e8996c9
isp-api  | [RES] GET /v1/admin/catalogos/motivos_reagenda/items -> 200 3.9ms rid=d8f1d4de-582d-4957-8598-ac8a1e8996c9
isp-api  | [REQ] POST /v1/admin/catalogos/motivos_reagenda/items rid=89d8d589-12c3-448e-a5e6-f342c2cd9418
isp-api  | [RES] POST /v1/admin/catalogos/motivos_reagenda/items -> 201 4.6ms rid=89d8d589-12c3-448e-a5e6-f342c2cd9418
isp-api  | [REQ] GET /v1/materiales rid=fefc23d7-6880-4161-a4aa-7cdee3c824f0
isp-api  | [RES] GET /v1/materiales -> 200 2.4ms rid=fefc23d7-6880-4161-a4aa-7cdee3c824f0
isp-api  | [REQ] POST /v1/agenda/ordenes/MAN-20250919185659/asignar rid=f7f3ff82-8a11-47fa-80fa-da9461d3a553
isp-api  | [32m[Nest] 1  - [39m09/19/2025, 11:56:59 PM [32m    LOG[39m [38;5;3m[AgendaService] [39m[32m[ASIGNAR] MAN-20250919185659 -> {"ok":true,"orden":[{"codigo":"MAN-20250919185659","estado":"agendada","agendadoPara":"2025-09-19","turno":"am","agendadaAt":"2025-09-19T23:56:59.739Z","tecnicoId":"a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec"}]}[39m
isp-api  | [RES] POST /v1/agenda/ordenes/MAN-20250919185659/asignar -> 200 3.5ms rid=f7f3ff82-8a11-47fa-80fa-da9461d3a553
isp-api  | [REQ] GET /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/pendientes rid=3695602d-f870-4548-941a-8ee9d2404f69
isp-api  | [RES] GET /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/pendientes -> 200 5.0ms rid=3695602d-f870-4548-941a-8ee9d2404f69
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/MAN-20250919185659/iniciar rid=0483aa06-8f32-406f-ab74-cd011f515a28
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/MAN-20250919185659/iniciar -> 200 5.2ms rid=0483aa06-8f32-406f-ab74-cd011f515a28
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/MAN-20250919185659/cerrar rid=802cf958-b7e7-4adb-98fd-731cde703fd0
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/MAN-20250919185659/cerrar -> 200 13.8ms rid=802cf958-b7e7-4adb-98fd-731cde703fd0
isp-api  | [REQ] GET /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/pendientes rid=9ee1e2a1-f5cd-48ff-bc24-15d11e627eee
isp-api  | [RES] GET /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/pendientes -> 200 4.9ms rid=9ee1e2a1-f5cd-48ff-bc24-15d11e627eee
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/TEK-20250919185700/iniciar rid=4e634e38-0b1a-4734-a4e7-e1a7dda2c4ce
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/TEK-20250919185700/iniciar -> 200 6.1ms rid=4e634e38-0b1a-4734-a4e7-e1a7dda2c4ce
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/TEK-20250919185700/cerrar rid=02e7a1ae-63dd-47de-b5fb-5516dd011544
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/TEK-20250919185700/cerrar -> 200 5.7ms rid=02e7a1ae-63dd-47de-b5fb-5516dd011544
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/IDEM-20250919235703-28624/cerrar rid=3a31d64d-a932-49cf-9ac8-953c55d42d9f
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/IDEM-20250919235703-28624/cerrar -> 403 1.1ms rid=3a31d64d-a932-49cf-9ac8-953c55d42d9f
isp-api  | [REQ] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/IDEM-20250919235703-28624/cerrar rid=1404aeb3-7c5f-4108-a203-4a1985b97f5c
isp-api  | [RES] POST /v1/tecnicos/a5fa2f0d-4911-4f05-bbfa-ad3e9f38c4ec/ordenes/IDEM-20250919235703-28624/cerrar -> 403 0.7ms rid=1404aeb3-7c5f-4108-a203-4a1985b97f5c
isp-api  | [REQ] GET /v1/catalogos/motivos-reagenda rid=ca179fd1-dc07-43f4-a09a-60b50992da7f
isp-api  | [RES] GET /v1/catalogos/motivos-reagenda -> 200 20.7ms rid=ca179fd1-dc07-43f4-a09a-60b50992da7f
isp-api  | [REQ] GET /v1/catalogos/motivos_reagenda/items?soloActivos=true rid=092f734a-a8b8-45bc-8f27-e80d6cc72fa9
isp-api  | [RES] GET /v1/catalogos/motivos_reagenda/items?soloActivos=true -> 200 2.5ms rid=092f734a-a8b8-45bc-8f27-e80d6cc72fa9
isp-api  | [REQ] GET /v1/ventas rid=f2081734-a6f2-4cce-89df-40ca58928c05
isp-api  | [RES] GET /v1/ventas -> 404 1.2ms rid=f2081734-a6f2-4cce-89df-40ca58928c05
isp-api  | [REQ] GET /v1/tecnicos rid=ef128fc1-d3b8-43fc-a8ea-fd2f0ff8ea4f
isp-api  | [RES] GET /v1/tecnicos -> 404 1.1ms rid=ef128fc1-d3b8-43fc-a8ea-fd2f0ff8ea4f
isp-api  | [REQ] GET /v1/ordenes/ORD-XXXX/estado rid=5b188b29-bbfc-4078-b52a-f75ace95ace0
isp-api  | [RES] GET /v1/ordenes/ORD-XXXX/estado -> 404 0.7ms rid=5b188b29-bbfc-4078-b52a-f75ace95ace0
isp-api  | [REQ] GET /v1/tecnicos/TEC-0001/pendientes rid=dcf70b1f-89b7-4f2f-bb40-1d574f527042
isp-api  | [RES] GET /v1/tecnicos/TEC-0001/pendientes -> 403 0.9ms rid=dcf70b1f-89b7-4f2f-bb40-1d574f527042
isp-api  | [REQ] GET /v1/docs-json rid=efbb875d-8431-43f4-8fcb-ce439bb453c4
isp-api  | [RES] GET /v1/docs-json -> 404 0.7ms rid=efbb875d-8431-43f4-8fcb-ce439bb453c4
